Date;Heure;prod_eolienne_MWh;prod_solaire_MWh
2022-02-01;22:00;11458;2
2022-12-18;22:00;11536;1
2022-10-30;11:00;3491;3389
2023-06-26;04:00;4534;1
2022-02-02;02:00;9481;1
2022-12-19;02:00;12222;1
2022-10-30;12:00;3370;3566
2023-06-26;05:00;4107;2
2022-02-02;05:00;8080;1
2022-12-19;08:00;13334;36
2022-10-30;19:00;1868;3
2023-06-26;06:00;3764;104
2022-02-02;06:00;7496;1
2022-12-19;10:00;12968;1061
2022-10-30;20:00;2144;1
2023-06-26;08:00;2942;1774
2022-02-02;07:00;7250;2
2022-12-19;16:00;13737;204
2022-10-30;21:00;2296;1
2023-06-26;10:00;2807;4457
2022-02-02;08:00;6984;110
2022-12-20;12:00;10645;867
2022-10-31;04:00;1897;0
2023-06-26;19:00;4446;1616
2022-02-02;09:00;6303;706
2022-12-20;15:00;8681;402
2022-10-31;07:00;3490;39
2023-06-26;21:00;3828;73
2022-02-02;10:00;5878;1437
2022-12-20;16:00;8331;99
2022-10-31;08:00;4209;572
2023-06-26;22:00;3858;1
2022-02-03;00:00;2092;2
2022-12-20;22:00;6745;1
2022-10-31;20:00;13134;1
2023-06-27;02:00;3042;0
2022-02-03;04:00;2747;2
2022-12-21;09:00;6927;358
2022-11-01;05:00;11145;1
2023-06-27;04:00;2561;1
2022-02-03;17:00;2028;122
2022-12-21;12:00;8007;2055
2022-11-01;07:00;10815;20
2023-06-27;06:00;2119;122
2022-02-03;19:00;2737;2
2022-12-21;13:00;8370;2157
2022-11-01;11:00;10743;3901
2023-06-27;12:00;1293;6373
2022-02-03;21:00;3606;2
2022-12-21;20:00;11833;2
2022-11-01;22:00;11744;1
2023-06-27;14:00;1612;6395
2022-02-04;07:00;7186;1
2022-12-22;16:00;12752;98
2022-11-02;07:00;5418;58
2023-06-27;21:00;2322;75
2022-02-04;10:00;8799;1209
2022-12-22;17:00;11914;5
2022-11-02;17:00;5630;92
2023-06-27;23:00;2580;1
2022-02-04;11:00;9732;1711
2022-12-23;05:00;7652;1
2022-11-02;18:00;6731;3
2023-06-28;09:00;808;3310
2022-02-04;13:00;10969;2081
2022-12-23;08:00;9663;39
2022-11-03;02:00;9169;1
2023-06-28;10:00;768;4728
2022-02-05;05:00;4025;1
2022-12-23;10:00;13299;1014
2022-11-03;15:00;9056;651
2023-06-29;06:00;753;92
2022-02-05;12:00;3082;4077
2022-12-23;20:00;12285;1
2022-11-03;18:00;10177;2
2023-06-29;07:00;683;600
2022-02-05;13:00;4590;4096
2022-12-23;22:00;10536;1
2022-11-03;19:00;10752;1
2023-06-29;08:00;495;1569
2022-02-05;20:00;11285;2
2022-12-24;04:00;7978;1
2022-11-04;03:00;9590;1
2023-06-29;17:00;3271;3024
2022-02-05;21:00;11997;2
2022-12-24;07:00;6646;1
2022-11-04;04:00;8914;1
2023-06-29;20:00;4122;390
2022-02-05;23:00;12498;1
2022-12-24;09:00;5162;503
2022-11-04;07:00;6503;36
2023-06-30;06:00;2399;55
2022-02-06;02:00;13222;2
2022-12-24;15:00;2252;1509
2022-11-04;09:00;5835;1343
2023-06-30;10:00;2188;3147
2022-02-06;10:00;15528;1767
2022-12-24;17:00;2638;20
2022-11-04;22:00;5006;1
2023-06-30;21:00;4857;50
2022-02-06;13:00;15935;2247
2022-12-24;21:00;4001;1
2022-11-04;23:00;4316;1
2023-06-30;22:00;5140;1
2022-02-06;14:00;16072;1751
2022-12-25;01:00;3593;1
2022-11-05;05:00;2752;0
2023-07-01;08:00;7883;1176
2022-02-06;21:00;15889;2
2022-12-25;02:00;3941;1
2022-11-05;08:00;3229;686
2023-07-01;10:00;8329;2748
2022-02-07;00:00;14895;1
2022-12-25;04:00;4071;1
2022-11-05;13:00;3598;3795
2023-07-01;15:00;7393;2800
2022-02-07;01:00;14288;1
2022-12-25;09:00;5304;591
2022-11-05;16:00;4193;973
2023-07-01;18:00;10654;2358
2022-02-07;08:00;4001;192
2022-12-25;20:00;10365;1
2022-11-05;20:00;6727;3
2023-07-01;22:00;6100;1
2022-02-07;10:00;2614;2330
2022-12-25;23:00;8678;1
2022-11-06;00:00;7256;1
2023-07-02;04:00;3331;1
2022-02-07;13:00;2563;3582
2022-12-26;05:00;8633;1
2022-11-06;01:00;7608;1
2023-07-02;08:00;1953;920
2022-02-07;15:00;3539;2668
2022-12-26;09:00;9097;401
2022-11-06;02:00;7584;1
2023-07-02;10:00;2240;2491
2022-02-08;07:00;4643;3
2022-12-26;12:00;8383;1867
2022-11-06;07:00;8009;41
2023-07-02;19:00;6238;1502
2022-02-08;09:00;3948;1535
2022-12-26;13:00;8263;1857
2022-11-06;10:00;7964;2739
2023-07-02;21:00;5002;65
2022-02-08;11:00;3144;3771
2022-12-26;14:00;7957;1653
2022-11-06;14:00;9820;2503
2023-07-03;06:00;3615;72
2022-02-08;21:00;2845;2
2022-12-26;15:00;7255;1039
2022-11-06;21:00;11157;1
2023-07-03;10:00;4140;4178
2022-02-09;01:00;2522;2
2022-12-27;01:00;4909;1
2022-11-06;23:00;11081;1
2023-07-03;12:00;5096;5226
2022-02-09;04:00;3116;1
2022-12-27;08:00;3961;59
2022-11-07;02:00;10978;1
2023-07-03;21:00;4885;72
2022-02-09;06:00;3187;1
2022-12-27;17:00;6777;18
2022-11-07;11:00;10869;3948
2023-07-04;02:00;3381;0
2022-02-09;07:00;3245;3
2022-12-27;18:00;8075;2
2022-11-07;13:00;10456;4091
2023-07-04;03:00;2664;0
2022-02-09;10:00;2019;2915
2022-12-28;01:00;11880;1
2022-11-08;06:00;13241;1
2023-07-04;08:00;867;1649
2022-02-09;14:00;1090;3929
2022-12-28;13:00;13969;2694
2022-11-08;12:00;12431;1885
2023-07-04;11:00;1959;4962
2022-02-10;01:00;4045;2
2022-12-28;18:00;16013;2
2022-11-08;14:00;11893;1308
2023-07-04;15:00;4965;5114
2022-02-10;03:00;4364;2
2022-12-29;01:00;14826;1
2022-11-08;17:00;11961;22
2023-07-04;23:00;10344;1
2022-02-10;12:00;3130;3626
2022-12-29;06:00;14035;1
2022-11-08;19:00;12007;1
2023-07-05;01:00;9911;0
2022-02-10;15:00;2544;2382
2022-12-29;14:00;10949;945
2022-11-08;20:00;11865;1
2023-07-05;02:00;10199;0
2022-02-10;19:00;3042;2
2022-12-29;18:00;7957;2
2022-11-08;21:00;11241;1
2023-07-05;05:00;9994;1
2022-02-10;20:00;3060;2
2022-12-30;01:00;7664;1
2022-11-09;01:00;9176;1
2023-07-05;13:00;7166;5441
2022-02-11;06:00;3543;2
2022-12-30;06:00;11209;1
2022-11-09;02:00;8868;1
2023-07-06;01:00;1439;0
2022-02-11;12:00;1141;3575
2022-12-30;17:00;15697;11
2022-11-09;07:00;8370;6
2023-07-06;08:00;312;1943
2022-02-11;15:00;1531;3244
2022-12-31;09:00;15425;457
2022-11-09;09:00;7225;695
2023-07-06;09:00;209;3643
2022-02-11;17:00;1584;585
2022-12-31;10:00;15103;1136
2022-11-09;11:00;6555;1380
2023-07-06;10:00;266;5008
2022-02-12;00:00;3487;2
2022-12-31;11:00;14958;1769
2022-11-09;15:00;4970;908
2023-07-06;14:00;341;6695
2022-02-12;04:00;4144;1
2022-12-31;14:00;14952;1997
2022-11-10;01:00;3784;1
2023-07-06;15:00;342;6398
2022-02-12;08:00;5048;323
2022-12-31;17:00;15681;27
2022-11-10;02:00;3556;1
2023-07-07;05:00;4457;2
2022-02-12;09:00;4839;1433
2022-12-31;21:00;15929;1
2022-11-10;09:00;3115;1562
2023-07-07;07:00;4031;635
2022-02-13;04:00;8165;2
2023-01-01;00:00;14664;1
2022-11-10;10:00;2434;2560
2023-07-07;17:00;3189;4138
2022-02-13;05:00;8687;2
2023-01-01;01:00;11236;1
2022-11-10;18:00;3751;2
2023-07-07;20:00;2912;441
2022-02-13;06:00;9393;2
2023-01-01;15:00;7793;849
2022-11-11;00:00;3262;1
2023-07-08;05:00;4224;1
2022-02-13;09:00;10351;1491
2023-01-01;16:00;8622;306
2022-11-11;06:00;3318;1
2023-07-08;10:00;1568;4958
2022-02-13;10:00;10051;2700
2023-01-02;15:00;5702;815
2022-11-11;07:00;3422;16
2023-07-08;14:00;1806;6723
2022-02-13;15:00;14153;2348
2023-01-02;21:00;4515;1
2022-11-11;13:00;2062;4052
2023-07-08;15:00;1868;6336
2022-02-14;06:00;11319;2
2023-01-03;00:00;4121;1
2022-11-12;05:00;3739;1
2023-07-09;02:00;2304;0
2022-02-14;09:00;10045;547
2023-01-03;01:00;4426;1
2022-11-12;18:00;2880;3
2023-07-09;04:00;2109;0
2022-02-14;11:00;9345;1444
2023-01-03;12:00;5856;2413
2022-11-12;19:00;3259;1
2023-07-09;07:00;1757;573
2022-02-14;13:00;8952;1694
2023-01-03;15:00;7535;1430
2022-11-13;06:00;2171;1
2023-07-09;09:00;1233;3069
2022-02-14;15:00;7110;1371
2023-01-03;17:00;8849;32
2022-11-13;10:00;1416;2450
2023-07-09;15:00;1421;5727
2022-02-14;21:00;6026;2
2023-01-04;00:00;13676;1
2022-11-13;13:00;742;3384
2023-07-09;20:00;2037;517
2022-02-15;19:00;13655;2
2023-01-04;03:00;14123;1
2022-11-14;08:00;3630;170
2023-07-09;21:00;1746;57
2022-02-16;00:00;13943;2
2023-01-04;09:00;14899;589
2022-11-14;14:00;3850;1194
2023-07-10;01:00;1370;0
2022-02-16;05:00;14870;1
2023-01-04;11:00;14815;2113
2022-11-14;15:00;3847;651
2023-07-10;05:00;696;1
2022-02-16;07:00;15049;4
2023-01-04;16:00;14586;469
2022-11-14;18:00;5349;2
2023-07-10;12:00;1482;6605
2022-02-16;12:00;14936;1368
2023-01-04;21:00;13431;1
2022-11-14;23:00;6333;1
2023-07-10;18:00;1621;3384
2022-02-16;15:00;15608;967
2023-01-05;00:00;12020;1
2022-11-15;14:00;10383;875
2023-07-10;21:00;843;60
2022-02-16;16:00;15676;653
2023-01-05;03:00;10131;1
2022-11-15;17:00;9004;13
2023-07-11;02:00;1436;0
2022-02-16;21:00;16110;2
2023-01-05;11:00;4532;1932
2022-11-15;18:00;8831;1
2023-07-11;10:00;1961;4367
2022-02-17;02:00;15580;2
2023-01-05;15:00;5260;1231
2022-11-16;10:00;9165;2686
2023-07-11;15:00;3922;5626
2022-02-17;07:00;14660;5
2023-01-05;18:00;5589;3
2022-11-16;21:00;15509;1
2023-07-12;03:00;3891;0
2022-02-17;15:00;12603;2042
2023-01-05;23:00;6353;1
2022-11-17;07:00;14562;4
2023-07-12;05:00;3896;1
2022-02-18;04:00;10725;1
2023-01-06;01:00;7043;1
2022-11-17;13:00;12335;2207
2023-07-12;07:00;3173;523
2022-02-18;05:00;11766;1
2023-01-06;05:00;7712;1
2022-11-17;16:00;9275;324
2023-07-12;09:00;2782;2595
2022-02-18;10:00;14534;2398
2023-01-06;09:00;6790;401
2022-11-17;19:00;8868;1
2023-07-12;10:00;3029;3446
2022-02-18;11:00;14708;3184
2023-01-06;10:00;6632;1096
2022-11-18;04:00;8476;1
2023-07-12;11:00;3701;4230
2022-02-18;12:00;14909;3402
2023-01-06;19:00;7203;1
2022-11-18;05:00;8054;1
2023-07-12;13:00;4456;4921
2022-02-19;01:00;11877;1
2023-01-07;04:00;9664;1
2022-11-18;06:00;7630;1
2023-07-12;14:00;4703;4886
2022-02-19;04:00;9969;1
2023-01-07;13:00;14351;1809
2022-11-18;07:00;7471;8
2023-07-12;15:00;5078;4537
2022-02-19;12:00;9206;3551
2023-01-07;15:00;14363;913
2022-11-18;16:00;3343;369
2023-07-12;16:00;5363;4080
2022-02-19;15:00;13152;2740
2023-01-08;21:00;11815;1
2022-11-18;17:00;3504;15
2023-07-13;01:00;3329;0
2022-02-20;06:00;11913;1
2023-01-08;23:00;13888;1
2022-11-18;22:00;3155;1
2023-07-13;19:00;2397;1710
2022-02-20;08:00;12825;368
2023-01-09;04:00;15343;1
2022-11-18;23:00;2913;1
2023-07-13;20:00;1684;550
2022-02-20;23:00;15524;3
2023-01-09;19:00;12825;1
2022-11-19;01:00;2644;1
2023-07-13;22:00;943;1
2022-02-21;07:00;14949;10
2023-01-09;23:00;10250;1
2022-11-19;11:00;1718;3011
2023-07-14;03:00;560;0
2022-02-21;08:00;14972;352
2023-01-10;06:00;7252;1
2022-11-20;05:00;5611;1
2023-07-14;11:00;5012;6180
2022-02-21;18:00;14297;38
2023-01-10;07:00;7335;1
2022-11-20;11:00;7518;2822
2023-07-14;16:00;9968;6155
2022-02-22;12:00;11192;3433
2023-01-10;14:00;13279;2404
2022-11-20;14:00;9566;2074
2023-07-14;19:00;9177;1726
2022-02-22;17:00;11363;559
2023-01-10;16:00;13969;631
2022-11-20;16:00;9121;313
2023-07-14;21:00;7435;43
2022-02-22;22:00;7761;2
2023-01-11;03:00;13854;1
2022-11-20;21:00;9781;1
2023-07-15;08:00;6214;1175
2022-02-23;01:00;3668;2
2023-01-11;09:00;9181;456
2022-11-20;23:00;8790;1
2023-07-15;09:00;7781;2129
2022-02-23;05:00;1170;1
2023-01-11;13:00;12059;1939
2022-11-21;01:00;7433;1
2023-07-15;22:00;9194;0
2022-02-23;11:00;731;3988
2023-01-11;15:00;12701;1267
2022-11-21;02:00;6652;1
2023-07-15;23:00;9582;0
2022-02-23;13:00;1695;4505
2023-01-11;20:00;15006;1
2022-11-21;05:00;5266;1
2023-07-16;02:00;9920;0
2022-02-23;17:00;1630;719
2023-01-11;22:00;15273;1
2022-11-21;07:00;5830;2
2023-07-16;09:00;4720;1848
2022-02-24;08:00;7186;320
2023-01-12;03:00;15586;1
2022-11-21;21:00;11669;1
2023-07-16;20:00;3394;453
2022-02-24;10:00;8854;1992
2023-01-12;09:00;15889;626
2022-11-22;05:00;12479;1
2023-07-16;22:00;2508;2
2022-02-24;11:00;10706;2592
2023-01-12;11:00;15685;2202
2022-11-22;11:00;12760;2468
2023-07-16;23:00;2971;2
2022-02-25;17:00;4046;1048
2023-01-12;16:00;15873;421
2022-11-22;12:00;13154;2534
2023-07-17;00:00;3133;1
2022-02-25;20:00;2947;2
2023-01-12;17:00;15994;32
2022-11-22;14:00;12814;1723
2023-07-17;01:00;3047;0
2022-02-26;06:00;3868;1
2023-01-12;18:00;15983;1
2022-11-22;17:00;11190;5
2023-07-17;07:00;1854;491
2022-02-26;11:00;4046;5053
2023-01-12;21:00;15303;1
2022-11-22;19:00;10738;1
2023-07-17;13:00;3675;6349
2022-02-26;14:00;5954;5130
2023-01-12;22:00;14701;1
2022-11-22;20:00;10276;1
2023-07-17;15:00;4171;6156
2022-02-26;16:00;6810;3011
2023-01-13;00:00;13924;1
2022-11-22;22:00;9244;1
2023-07-17;23:00;946;1
2022-02-26;22:00;9848;3
2023-01-13;01:00;13795;1
2022-11-23;02:00;7381;1
2023-07-18;12:00;844;6005
2022-02-26;23:00;9974;3
2023-01-13;05:00;14046;1
2022-11-23;12:00;11878;2455
2023-07-18;23:00;2844;1
2022-02-27;06:00;8407;1
2023-01-13;14:00;14460;2675
2022-11-23;17:00;11622;17
2023-07-19;05:00;3342;1
2022-02-27;13:00;4750;4484
2023-01-14;04:00;10851;1
2022-11-23;18:00;12232;3
2023-07-19;19:00;6049;1633
2022-02-27;14:00;4557;4091
2023-01-14;11:00;16492;1910
2022-11-24;16:00;9067;233
2023-07-19;21:00;3840;43
2022-02-27;19:00;5214;4
2023-01-14;16:00;16109;394
2022-11-24;17:00;9924;5
2023-07-20;00:00;3067;1
2022-02-28;04:00;5245;1
2023-01-15;01:00;9798;1
2022-11-24;19:00;10536;1
2023-07-20;19:00;2060;1377
2022-02-28;06:00;4125;1
2023-01-15;02:00;9461;1
2022-11-25;01:00;7045;1
2023-07-20;23:00;2088;0
2022-02-28;14:00;1494;4719
2023-01-15;04:00;11122;1
2022-11-25;08:00;4450;168
2023-07-21;02:00;2191;0
2022-03-01;06:00;2084;6
2023-01-15;06:00;12629;1
2022-11-25;11:00;2948;2216
2023-07-21;04:00;2109;0
2022-03-01;09:00;1416;2119
2023-01-15;14:00;16493;1969
2022-11-25;13:00;3274;2657
2023-07-21;10:00;1640;4056
2022-03-01;23:00;2519;6
2023-01-15;18:00;14773;1
2022-11-25;15:00;2964;1393
2023-07-21;13:00;2866;5768
2022-03-02;02:00;2914;4
2023-01-15;23:00;14171;1
2022-11-25;17:00;3277;15
2023-07-21;18:00;4545;3012
2022-03-02;03:00;2927;4
2023-01-16;05:00;15730;1
2022-11-25;18:00;3705;2
2023-07-22;01:00;2464;0
2022-03-02;05:00;2905;4
2023-01-16;13:00;14418;1494
2022-11-25;21:00;3757;1
2023-07-22;07:00;1821;512
2022-03-02;07:00;2895;38
2023-01-16;16:00;13763;289
2022-11-26;04:00;2368;1
2023-07-22;09:00;1538;3441
2022-03-02;10:00;1583;1511
2023-01-16;20:00;7115;1
2022-11-26;08:00;3939;220
2023-07-22;10:00;2745;4962
2022-03-02;12:00;1008;2190
2023-01-16;21:00;5968;1
2022-11-26;11:00;3292;2363
2023-07-22;12:00;5111;6436
2022-03-02;14:00;930;1891
2023-01-16;22:00;4531;1
2022-11-26;21:00;5829;1
2023-07-22;13:00;5834;6553
2022-03-02;16:00;840;940
2023-01-17;01:00;2639;1
2022-11-27;01:00;7329;1
2023-07-22;19:00;6316;1606
2022-03-02;18:00;888;65
2023-01-17;12:00;3401;1648
2022-11-27;05:00;6922;1
2023-07-22;21:00;3816;33
2022-03-02;21:00;1591;4
2023-01-17;15:00;3996;860
2022-11-27;14:00;5588;1664
2023-07-22;23:00;5648;0
2022-03-03;04:00;1521;4
2023-01-17;22:00;4960;1
2022-11-27;16:00;6646;261
2023-07-23;14:00;6791;3281
2022-03-03;12:00;499;3559
2023-01-18;00:00;4685;1
2022-11-27;21:00;7097;1
2023-07-23;21:00;3993;23
2022-03-03;14:00;398;3165
2023-01-18;07:00;3259;1
2022-11-27;22:00;6250;1
2023-07-23;23:00;3626;0
2022-03-03;15:00;412;2529
2023-01-18;10:00;2911;1882
2022-11-27;23:00;5552;1
2023-07-24;07:00;4069;292
2022-03-03;18:00;504;64
2023-01-18;11:00;2753;2689
2022-11-28;05:00;4475;1
2023-07-24;12:00;7606;4328
2022-03-03;22:00;1094;6
2023-01-18;22:00;4612;1
2022-11-28;08:00;4287;37
2023-07-24;18:00;6396;2445
2022-03-04;03:00;2576;4
2023-01-19;02:00;3579;1
2022-11-28;09:00;3845;375
2023-07-25;02:00;4502;0
2022-03-04;08:00;3021;570
2023-01-19;09:00;2398;595
2022-11-28;10:00;3366;943
2023-07-25;04:00;5377;0
2022-03-04;17:00;3005;666
2023-01-19;11:00;2216;1837
2022-11-28;16:00;2848;252
2023-07-25;08:00;4803;1325
2022-03-04;22:00;3249;4
2023-01-19;22:00;1651;1
2022-11-29;10:00;1122;1241
2023-07-25;10:00;4973;3360
2022-03-05;03:00;2432;4
2023-01-20;04:00;2276;1
2022-11-29;11:00;1051;1691
2023-07-25;19:00;4278;1267
2022-03-05;10:00;1364;2887
2023-01-20;10:00;2926;1715
2022-11-29;13:00;1194;1922
2023-07-25;23:00;2947;0
2022-03-05;13:00;1908;3731
2023-01-20;13:00;3566;3267
2022-11-29;15:00;1181;948
2023-07-26;01:00;2907;0
2022-03-05;17:00;2701;782
2023-01-20;15:00;4076;2379
2022-11-30;01:00;981;1
2023-07-26;03:00;3046;0
2022-03-06;00:00;4077;5
2023-01-20;17:00;3850;138
2022-11-30;04:00;994;1
2023-07-26;13:00;2805;5436
2022-03-06;02:00;3939;4
2023-01-21;05:00;7318;1
2022-11-30;09:00;1127;752
2023-07-26;14:00;3068;5517
2022-03-06;03:00;3755;4
2023-01-21;06:00;7386;1
2022-11-30;11:00;1010;1995
2023-07-26;16:00;3656;4975
2022-03-06;08:00;3984;746
2023-01-21;07:00;7775;1
2022-11-30;12:00;1070;2291
2023-07-26;18:00;3828;2850
2022-03-06;12:00;4559;4451
2023-01-21;09:00;8743;824
2022-11-30;14:00;1330;2034
2023-07-26;19:00;3317;1401
2022-03-06;22:00;7783;4
2023-01-21;14:00;7198;3159
2022-11-30;15:00;1709;1228
2023-07-26;20:00;2612;391
2022-03-06;23:00;7516;4
2023-01-21;18:00;8640;1
2022-11-30;16:00;2364;316
2023-07-26;22:00;2606;2
2022-03-07;01:00;7100;4
2023-01-21;22:00;7412;1
2022-11-30;18:00;3527;3
2023-07-27;00:00;4306;1
2022-03-07;05:00;6872;4
2023-01-22;00:00;6518;1
2022-12-01;00:00;3601;1
2023-07-27;05:00;7659;1
2022-03-07;09:00;5513;2774
2023-01-22;12:00;4965;2191
2022-12-01;02:00;3700;1
2023-07-27;12:00;9704;5790
2022-03-07;11:00;5625;4925
2023-01-22;21:00;3805;1
2022-12-01;06:00;4270;1
2023-07-28;01:00;4014;0
2022-03-07;14:00;5526;4970
2023-01-22;23:00;3553;1
2022-12-01;13:00;3371;1947
2023-07-28;05:00;3742;0
2022-03-07;18:00;5744;188
2023-01-23;01:00;3642;1
2022-12-01;15:00;3470;881
2023-07-28;06:00;3785;18
2022-03-07;23:00;8933;4
2023-01-23;02:00;3822;1
2022-12-02;00:00;2495;1
2023-07-28;07:00;3634;307
2022-03-08;02:00;8339;4
2023-01-23;08:00;4935;57
2022-12-02;02:00;2078;1
2023-07-28;09:00;3421;2372
2022-03-08;06:00;7959;4
2023-01-23;13:00;6413;1402
2022-12-02;03:00;1969;1
2023-07-28;20:00;3993;390
2022-03-08;23:00;5261;4
2023-01-23;21:00;8568;1
2022-12-02;04:00;1944;1
2023-07-28;23:00;3616;2
2022-03-09;21:00;6524;5
2023-01-23;22:00;8562;1
2022-12-02;05:00;2019;1
2023-07-29;00:00;3689;1
2022-03-10;06:00;5289;4
2023-01-24;13:00;4273;2043
2022-12-02;09:00;1810;429
2023-07-29;02:00;3437;0
2022-03-10;08:00;4768;797
2023-01-25;00:00;2215;1
2022-12-02;16:00;3508;211
2023-07-29;06:00;3707;22
2022-03-10;09:00;3405;1676
2023-01-25;06:00;1979;1
2022-12-02;19:00;5003;1
2023-07-29;08:00;4016;1191
2022-03-10;15:00;3987;2523
2023-01-25;07:00;2050;1
2022-12-03;00:00;6766;1
2023-07-29;09:00;4476;2418
2022-03-10;18:00;3971;141
2023-01-25;09:00;2052;477
2022-12-03;02:00;6760;1
2023-07-29;11:00;4895;4200
2022-03-10;23:00;7918;4
2023-01-25;12:00;1675;1515
2022-12-03;03:00;6884;1
2023-07-29;14:00;6237;5071
2022-03-11;01:00;8824;4
2023-01-25;13:00;1560;1498
2022-12-03;08:00;6588;37
2023-07-30;07:00;5175;356
2022-03-11;11:00;12593;1895
2023-01-25;19:00;1897;2
2022-12-03;10:00;6079;695
2023-07-30;14:00;5862;3692
2022-03-11;17:00;10804;566
2023-01-26;00:00;1102;1
2022-12-03;17:00;5077;8
2023-07-30;21:00;6026;24
2022-03-11;21:00;10538;4
2023-01-26;01:00;1358;1
2022-12-03;19:00;5321;1
2023-07-30;22:00;5827;0
2022-03-12;04:00;8071;4
2023-01-26;12:00;4462;1991
2022-12-03;21:00;4490;1
2023-07-31;02:00;6468;0
2022-03-12;05:00;7540;4
2023-01-26;19:00;6740;1
2022-12-03;23:00;3735;1
2023-07-31;03:00;6642;0
2022-03-12;06:00;6316;4
2023-01-26;23:00;6277;1
2022-12-04;06:00;3507;1
2023-07-31;04:00;6899;0
2022-03-12;12:00;5500;2673
2023-01-27;09:00;8589;616
2022-12-04;15:00;1912;920
2023-07-31;07:00;8494;363
2022-03-12;17:00;8362;816
2023-01-27;11:00;8660;2037
2022-12-04;18:00;1275;3
2023-07-31;09:00;9179;2959
2022-03-13;08:00;9091;324
2023-01-27;12:00;8617;2265
2022-12-04;19:00;1171;1
2023-07-31;14:00;11982;6172
2022-03-13;13:00;8837;1816
2023-01-27;16:00;7506;550
2022-12-04;21:00;1025;1
2022-03-13;15:00;7433;1768
2023-01-28;01:00;5541;1
2022-12-05;04:00;763;1
2022-03-13;22:00;5685;4
2023-01-28;10:00;5214;929
2022-12-05;20:00;1760;1
2022-03-13;23:00;5660;4
2023-01-28;12:00;5813;1793
2022-12-05;22:00;1792;1
2022-03-14;00:00;5700;5
2023-01-28;16:00;4466;433
2022-12-06;08:00;1544;103
2022-03-14;01:00;5913;4
2023-01-29;02:00;1623;1
2022-12-06;09:00;1491;660
2022-03-14;06:00;4210;4
2023-01-29;04:00;1333;1
2022-12-06;10:00;1371;1534
2022-03-14;08:00;3405;879
2023-01-29;16:00;1759;1078
2022-12-06;12:00;1049;2425
2022-03-15;05:00;5522;4
2023-01-30;00:00;5643;1
2022-12-06;16:00;1374;237
2022-03-15;13:00;2769;2665
2023-01-30;01:00;6157;1
2022-12-06;23:00;2363;1
2022-03-15;21:00;3749;4
2023-01-30;03:00;6875;1
2022-12-07;03:00;2538;1
2022-03-16;02:00;4263;4
2023-01-30;06:00;7172;1
2022-12-07;04:00;2470;1
2022-03-16;09:00;3844;1004
2023-01-30;10:00;6321;2016
2022-12-07;11:00;1607;2595
2022-03-16;11:00;2940;1920
2023-01-30;16:00;4722;1279
2022-12-07;20:00;1711;1
2022-03-16;12:00;2748;2169
2023-01-30;19:00;3180;1
2022-12-08;00:00;1346;1
2022-03-16;14:00;2732;1838
2023-01-31;01:00;1945;1
2022-12-08;11:00;1380;1226
2022-03-16;20:00;3928;4
2023-01-31;04:00;2840;1
2022-12-08;19:00;2327;1
2022-03-17;06:00;5090;4
2023-01-31;09:00;3754;946
2022-12-09;07:00;2722;1
2022-03-17;19:00;5421;5
2023-01-31;12:00;5345;3416
2022-12-09;08:00;2802;33
2022-03-18;03:00;7012;4
2023-01-31;13:00;6238;3323
2022-12-09;15:00;1839;848
2022-03-18;06:00;8808;4
2023-01-31;20:00;5951;1
2022-12-09;18:00;1944;2
2022-03-18;09:00;8385;1218
2023-01-31;22:00;6020;1
2022-12-10;04:00;1552;1
2022-03-18;10:00;8779;2110
2023-02-01;15:00;9047;2238
2022-12-10;13:00;1535;2906
2022-03-18;12:00;10737;3193
2023-02-01;18:00;8572;5
2022-12-10;15:00;1442;1522
2022-03-19;01:00;11970;4
2023-02-01;19:00;8829;3
2022-12-10;16:00;1425;439
2022-03-19;14:00;8209;4035
2023-02-01;22:00;7937;1
2022-12-11;02:00;2324;1
2022-03-20;05:00;4903;4
2023-02-02;08:00;5827;176
2022-12-11;04:00;2435;1
2022-03-20;14:00;2317;2647
2023-02-02;11:00;5638;3547
2022-12-11;08:00;2150;94
2022-03-20;17:00;2326;800
2023-02-02;14:00;6637;3610
2022-12-11;09:00;2053;638
2022-03-20;23:00;4069;4
2023-02-02;19:00;6749;3
2022-12-11;15:00;991;1519
2022-03-21;09:00;3159;2211
2023-02-02;22:00;6599;1
2022-12-12;04:00;1227;1
2022-03-21;10:00;2923;3335
2023-02-03;11:00;6556;3917
2022-12-12;07:00;1140;1
2022-03-21;17:00;3418;1251
2023-02-03;21:00;4525;0
2022-12-12;12:00;2094;1805
2022-03-21;22:00;5014;5
2023-02-04;00:00;3341;0
2022-12-12;21:00;6654;1
2022-03-22;00:00;5078;4
2023-02-04;03:00;3166;0
2022-12-13;03:00;6721;1
2022-03-22;06:00;5147;12
2023-02-04;07:00;2637;1
2022-12-13;04:00;6702;1
2022-03-22;08:00;4687;1652
2023-02-04;12:00;1959;3478
2022-12-13;05:00;6430;1
2022-03-22;10:00;3583;4257
2023-02-04;16:00;2574;1291
2022-12-13;08:00;5907;22
2022-03-22;17:00;3911;1415
2023-02-04;19:00;3245;0
2022-12-13;09:00;5366;277
2022-03-22;19:00;3314;12
2023-02-05;01:00;3386;0
2022-12-13;16:00;2540;115
2022-03-22;20:00;3786;6
2023-02-05;04:00;3842;0
2022-12-13;17:00;2792;3
2022-03-22;22:00;4124;6
2023-02-05;05:00;4184;0
2022-12-13;19:00;3571;1
